time_s,x_m,y_m,yaw_rad,target_x_m,target_y_m,target_yaw_rad,ex_m,ey_m,distance_error_m,yaw_error_rad,control_heading_rad,cmd_v_mps,cmd_omega_radps,controller,test_type
4.1216819286346436,-1.457269549369812,-2.9158871173858643,0.7934582421846291,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002532040764261676,-0.0007356458369461639,0.002636741403569769,0.16309481266833492,0.16309481266833492,0.0,0.09785688760100095,PID,rotation
4.173873662948608,-1.457269549369812,-2.9158871173858643,0.7934582421846291,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002532040764261676,-0.0007356458369461639,0.002636741403569769,0.16309481266833492,0.16309481266833492,0.0,0.09785688760100095,PID,rotation
4.225471496582031,-1.4569364786148071,-2.91554856300354,0.7975876283786256,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003009979604676521,-0.0007232722785834248,0.00309565825141211,0.15896542647433842,0.15896542647433842,0.0,0.07937321104429541,PID,rotation
4.277557373046875,-1.4569364786148071,-2.91554856300354,0.7975876283786256,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003009979604676521,-0.0007232722785834248,0.00309565825141211,0.15896542647433842,0.15896542647433842,0.0,0.09537925588460305,PID,rotation
4.329149484634399,-1.4569364786148071,-2.91554856300354,0.7975876283786256,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003009979604676521,-0.0007232722785834248,0.00309565825141211,0.15896542647433842,0.15896542647433842,0.0,0.09537925588460305,PID,rotation
4.380729675292969,-1.456516146659851,-2.9151179790496826,0.8028195149204183,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003615445860336083,-0.000704281042551569,0.0036834033930481795,0.1537335399325458,0.1537335399325458,0.0,0.07195370595683084,PID,rotation
4.432805776596069,-1.456516146659851,-2.9151179790496826,0.8028195149204183,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003615445860336083,-0.000704281042551569,0.0036834033930481795,0.1537335399325458,0.1537335399325458,0.0,0.09224012395952748,PID,rotation
4.484560966491699,-1.456083059310913,-2.9146695137023926,0.808242119063435,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.00424264935420888,-0.0006812981177225764,0.00429700368489269,0.14831093578952906,0.14831093578952906,0.0,0.06803173876336888,PID,rotation
4.536546945571899,-1.456083059310913,-2.9146695137023926,0.808242119063435,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.00424264935420888,-0.0006812981177225764,0.00429700368489269,0.14831093578952906,0.14831093578952906,0.0,0.08898656147371743,PID,rotation
4.588240385055542,-1.4566915035247803,-2.915306568145752,0.8159020319683495,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.003366835669941454,-0.0006554196555248709,0.0034300375148441837,0.1406510228846145,0.1406510228846145,0.0,0.0547546948156097,PID,rotation
4.63986873626709,-1.4569026231765747,-2.9155309200286865,0.818581803472678,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0030605141703362766,-0.0006472597064367377,0.003128209090582936,0.1379712513802861,0.1379712513802861,0.0,0.0724017433334794,PID,rotation
4.691956996917725,-1.4569026231765747,-2.9155309200286865,0.818581803472678,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0030605141703362766,-0.0006472597064367377,0.003128209090582936,0.1379712513802861,0.1379712513802861,0.0,0.08278275082817166,PID,rotation
4.743924379348755,-1.4569026231765747,-2.9155309200286865,0.818581803472678,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0030605141703362766,-0.0006472597064367377,0.003128209090582936,0.1379712513802861,0.1379712513802861,0.0,0.08278275082817166,PID,rotation
4.795580863952637,-1.4572618007659912,-2.91591477394104,0.8231518774429614,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002537753405623226,-0.0006356610464980175,0.0026161531518218194,0.13340117741000268,0.13340117741000268,0.0,0.062346610514665265,PID,rotation
4.847548007965088,-1.4572618007659912,-2.91591477394104,0.8231518774429614,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002537753405623226,-0.0006356610464980175,0.0026161531518218194,0.13340117741000268,0.13340117741000268,0.0,0.0800407064460016,PID,rotation
4.899219989776611,-1.4572618007659912,-2.91591477394104,0.8231518774429614,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002537753405623226,-0.0006356610464980175,0.0026161531518218194,0.13340117741000268,0.13340117741000268,0.0,0.0800407064460016,PID,rotation
4.951059103012085,-1.4572618007659912,-2.91591477394104,0.8231518774429614,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002537753405623226,-0.0006356610464980175,0.0026161531518218194,0.13340117741000268,0.13340117741000268,0.0,0.0800407064460016,PID,rotation
5.003053188323975,-1.4572618007659912,-2.91591477394104,0.8231518774429614,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.002537753405623226,-0.0006356610464980175,0.0026161531518218194,0.13340117741000268,0.13340117741000268,0.0,0.0800407064460016,PID,rotation
5.05469012260437,-1.457838535308838,-2.916536808013916,0.8305275266691028,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0016941333048824116,-0.0006231686113191731,0.0018051112909860346,0.12602552818386129,0.12602552818386129,0.0,0.047047977160475596,PID,rotation
5.106428384780884,-1.457838535308838,-2.916536808013916,0.8305275266691028,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0016941333048824116,-0.0006231686113191731,0.0018051112909860346,0.12602552818386129,0.12602552818386129,0.0,0.07561531691031677,PID,rotation
5.1584556102752686,-1.457838535308838,-2.916536808013916,0.8305275266691028,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0016941333048824116,-0.0006231686113191731,0.0018051112909860346,0.12602552818386129,0.12602552818386129,0.0,0.07561531691031677,PID,rotation
5.2102906703948975,-1.457838535308838,-2.916536808013916,0.8305275266691028,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0016941333048824116,-0.0006231686113191731,0.0018051112909860346,0.12602552818386129,0.12602552818386129,0.0,0.07561531691031677,PID,rotation
5.26249623298645,-1.457838535308838,-2.916536808013916,0.8305275266691028,-1.4585211277008057,-2.918207883834839,0.956553054852964,-0.0016941333048824116,-0.0006231686113191731,0.0018051112909860346,0.12602552818386129,0.12602552818386129,0.0,0.07561531691031677,PID,rotation
